Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository
40.150.281,False,True,2949,American Decorative Arts,Cup plate,Cup Plate,American,,,,,Maker,,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company ,,1825      ,1888      ,19th century,1800,1900,Lacy pressed glass,Diam. 3 1/2 in. (8.9 cm),"Bequest of Constance R. Brown, 1939",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2949,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
40.150.290,False,True,2950,American Decorative Arts,Cup plate,Cup Plate,American,,,,,Maker,Probably,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company ,,1825      ,1888      ,19th century,1800,1900,Lacy pressed glass,Diam. 3 5/8 in. (9.2 cm),"Bequest of Constance R. Brown, 1939",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2950,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
45.100.37,False,True,2951,American Decorative Arts,Cup plate,Cup Plate,American,,,,,Maker,Probably,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company ,,1825      ,1888      ,1830–50,1830,1850,Lacy pressed glass,Dimensions unavailable,"Bequest of Anne Du Pont Peyton, 1944",Made in,Boston,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2951,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
45.100.95,False,True,2952,American Decorative Arts,Cup plate,Cup plate,American,,,,,Maker,Possibly,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company ,,1825      ,1888      ,1829–30,1829,1830,Pressed glass,Diam. 3 5/8 in. (9.2 cm),"Bequest of Anne Du Pont Peyton, 1944",Probably made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2952,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
45.100.98,False,True,2953,American Decorative Arts,Cup plate,Cup Plate,American,,,,,Maker,,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company ,,1825      ,1888      ,ca. 1835,1832,1835,Lacy pressed glass,Dimensions unavailable,"Bequest of Anne Du Pont Peyton, 1944",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2953,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
45.100.115,False,True,2954,American Decorative Arts,Cup plate,Cup Plate,American,,,,,Maker,,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company ,,1825      ,1888      ,1829–40,1829,1840,Lacy pressed glass,Dimensions unavailable,"Bequest of Anne Du Pont Peyton, 1944",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2954,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
45.100.238,False,True,2955,American Decorative Arts,Cup plate,Cup plate,American,,,,,Maker,Probably,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company ,,1825      ,1888      ,ca. 1829–40,1826,1840,Pressed glass,Diam. 3 5/8in. (9.2cm),"Bequest of Anne Du Pont Peyton, 1944",Probably made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2955,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
45.100.239,False,True,2956,American Decorative Arts,Cup plate,Cup Plate,American,,,,,Maker,Probably,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company ,,1825      ,1888      ,ca. 1829–40,1826,1840,Lacy pressed glass,Dimensions unavailable,"Bequest of Anne Du Pont Peyton, 1944",Probably made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2956,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
46.140.327,False,True,2957,American Decorative Arts,Cup plate,Cup Plate,American,,,,,Maker,Probably,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company ,,1825      ,1888      ,1832,1832,1832,Lacy pressed glass,Diam. 3 1/2 in. (8.9 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Probably made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2957,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
46.140.335,False,True,2958,American Decorative Arts,Cup plate,Cup plate,American,,,,,,,,,,,,,,1835–45,1835,1845,Pressed glass,Diam. 3 1/2in. (8.9cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,,,United States,New England ,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2958,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
45.100.169,False,True,2959,American Decorative Arts,Cup plate,Cup Plate,American,,,,,Maker,,Fort Pitt Glass Works,,,Fort Pitt Glass Works ,,,9999      ,1825–60,1825,1860,Lacy pressed glass,Dimensions unavailable,"Bequest of Anne Du Pont Peyton, 1944",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2959,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
45.100.112,False,True,2960,American Decorative Arts,Cup plate,Cup Plate,American,,,,,Maker,Possibly,New England Glass Company,"American, East Cambridge, Massachusetts, 1818–1888",,New England Glass Company ,,1818      ,1888      ,1835–45,1835,1845,Lacy pressed glass,Dimensions unavailable,"Bequest of Anne Du Pont Peyton, 1944",Made in,East Cambridge,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2960,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
14.102.53,False,True,2961,American Decorative Arts,Cup plate,Cup Plate,British (American market),,,,,Maker,,Ralph Stevenson & Williams,active ca. 1825–27,,"Stevenson, & Williams Ralph",,1822      ,1827      ,ca. 1825–ca. 1827,1822,1830,"Earthenware, transfer-printed",Diam. 4 1/4 in. (10.8 cm),"Bequest of Mary Mandeville Johnston, from the collection of Mr. and Mrs. Edward W. S. Johnston, 1914",Made in,Stoke-on-Trent,Staffordshire,Staffordshire,England,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/2961,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
12.21.7,False,False,2962,American Decorative Arts,Cup plate,Cup Plate,British (American market),,,,,Maker,,Enoch Wood & Sons,"British, active Burslem, 1818–46",,"Wood & Sons, Enoch",British,1818      ,1846      ,ca. 1841–ca. 1846,1838,1849,"Earthenware, transfer-printed",Diam. 3 3/8 in. (8.6 cm),"Gift of Mrs. Abraham Lansing, 1912",Made in,Stoke-on-Trent,Staffordshire,Staffordshire,England,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/2962,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.44,False,True,2964,American Decorative Arts,Cupboard,Cupboard,American,,,,,,,,,,,,,,1675–1700,1675,1700,"Oak, pine",58 x 49 3/4 x 22 3/4 in. (147.3 x 126.4 x 57.8 cm),"Gift of Mrs. Russell Sage, 1909",Made in,,,,United States,New England ,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/2964,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.45,False,True,2965,American Decorative Arts,Cupboard,Cupboard,American,,,,,,,,,,,,,,1710–50,1710,1750,"Pine, maple",48 1/2 x 37 1/4 x 18 in. (123.2 x 94.6 x 45.7 cm),"Gift of Mrs. Russell Sage, 1909",Made in,,,,United States,New England ,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/2965,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.46,False,True,2966,American Decorative Arts,Cupboard,Cupboard,American,,,,,,,,,,,,,,1675–1700,1675,1700,"Oak, pine, maple, walnut",54 1/4 x 44 x 21 1/4 in. (137.8 x 111.8 x 54 cm),"Gift of Mrs. Russell Sage, 1909",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/2966,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.47,False,True,2967,American Decorative Arts,Cupboard,Cupboard,American,,,,,,,,,,,,,,ca. 1699,1696,1699,"Oak, maple, chestnut, tulip poplar",60 x 44 x 21 1/2 in. (152.4 x 111.8 x 54.6 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,Salem,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/2967,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.48,False,True,2968,American Decorative Arts,Cupboard,Cupboard,American,,,,,,,,,,,,,,1670–1700,1670,1700,"Red oak, white pine, white cedar, red cedar, black walnut, soft maple",58 x 49 3/4 x 23 in. (147.3 x 126.4 x 58.4 cm),"Gift of Mrs. Russell Sage, 1909",Made in|Possibly made in,Marshfield,Plymouth County,Plymouth County,United States|United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/2968,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.703,False,True,2970,American Decorative Arts,Cupboard,Cupboard,American,,,,,,,,,,,,,,1670–1700,1670,1700,"White oak, red oak, chestnut, hickory, red cedar,
cedar",56 1/2 x 49 1/2 x 21 in. (143.5 x 125.7 x 53.3 cm),"Gift of Mrs. Russell Sage, 1909",Made in,Guilford,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/2970,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
50.20.3,False,True,2971,American Decorative Arts,Cupboard,Cupboard,American,,,,,,,,,,,,,,1670–1700,1670,1700,"Red oak, white pine, white cedar, red cedar, black walnut, soft maple",56 x 49 3/4 x 23 in. (142.2 x 126.4 x 58.4 cm),"Gift of Mrs. J. Insley Blair, 1950",Made in|Made in,,Plymouth|Barnstable,Plymouth|Barnstable,United States|United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/2971,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
53.197.1,False,True,2972,American Decorative Arts,Cupboard,Cupboard,American,,,,,,,,,,,,,,1670–1700,1670,1700,"Oak, walnut, chestnut, cedar, maple",57 3/4 x 44 1/4 x 21 3/4 in. (146.7 x 112.4 x 55.2 cm),"Gift of Mrs. J. Woodhull Overton, in memory of her mother, Mrs. J. Insley Blair, 1953",Possibly made in,Milford,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/2972,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
66.10.13,False,True,2973,American Decorative Arts,Cupboard,Cupboard,"American, Shaker",,,,,,,,,,,,,,1800–1850,1800,1850,Pine,73 1/4 x 31 3/4 x 18 3/4 in. (186.1 x 80.6 x 47.6 cm),"Friends of the American Wing Fund, 1966",Probably made in,New Lebanon,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/2973,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
68.132,False,True,2974,American Decorative Arts,Curio cabinet,Curio Cabinet,American,,,,,Maker,,George C. Flint and Company,active ca. 1868–1920,,Flint and Company George C.,,1865      ,1920      ,ca. 1910,1907,1910,"Mahogany, glass",58 3/4 x 36 x 16 in. (149.2 x 91.4 x 40.6 cm),"Purchase, Anonymous Gift, 1968",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/2974,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
12.48.10,False,True,2975,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,1830–60,1830,1860,"Lacy pressed glass, brass",H. 5 1/4 in. (13.3 cm); Diam. 3 in. (7.6 cm),"Rogers Fund, 1912",Probably made in,,,,United States,New England ,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2975,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
12.48.11,False,True,2976,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,1840–60,1840,1860,"Lacy pressed glass, brass",H. 4 3/4 in. (12.1 cm); Diam. 3 in. (7.6 cm),"Rogers Fund, 1912",Probably made in,,,,United States,New England ,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2976,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
14.11.4,False,True,2977,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,ca. 1850,1847,1850,Mottled brown earthenware,H. 4 1/4 in. (10.8 cm); Diam. 3 3/4 in. (9.5 cm),"Rogers Fund, 1914",Probably made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/2977,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
14.11.5,False,True,2978,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,1850,1850,1850,Mottled brown earthenware,H. 4 1/4 in. (10.8 cm); Diam. 3 3/4 in. (9.5 cm),"Rogers Fund, 1914",Probably made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/2978,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
39.115.2,False,False,2979,American Decorative Arts,Curtain knob,Curtain Knob,American or British,,,,,,,,,,,,,,1800–1900,1800,1900,"Brass, glass, wood",Diam. 5 1/4 in. (13.3 cm),"Gift of Mrs. J. Insley Blair, 1939",Possibly made in|Possibly made in,,,,United States|England,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/2979,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
39.115.3,False,False,2980,American Decorative Arts,Curtain knob,Curtain Knob,American or British,,,,,,,,,,,,,,1800–1900,1800,1900,"Brass, glass, wood",Diam. 5 1/4 in. (13.3 cm),"Gift of Mrs. J. Insley Blair, 1939",Possibly made in|Possibly made in,,,,United States|England,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/2980,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
63.17.1,False,False,2981,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,1850–75,1850,1875,Gilt metal,6 1/16 x 6 1/16 x 9 3/8 in. (15.4 x 15.4 x 23.8 cm),"Rogers Fund, 1963",Probably made in,,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/2981,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
63.17.2,False,False,2982,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,1850–75,1850,1875,Gilt metal,6 1/16 x 6 1/16 x 9 3/8 in. (15.4 x 15.4 x 23.8 cm),"Rogers Fund, 1963",Probably made in,,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/2982,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
63.17.3,False,False,2983,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,1830–50,1830,1850,Gilt metal,6 3/8 x 6 3/8 x 8 9/16 in. (16.2 x 16.2 x 21.7 cm),"Rogers Fund, 1963",Probably made in,,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/2983,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
63.17.4,False,False,2984,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,1830–50,1830,1850,Gilt metal,6 3/8 x 6 3/8 x 8 9/16 in. (16.2 x 16.2 x 21.7 cm),"Rogers Fund, 1963",Probably made in,,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/2984,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.657,False,True,2985,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 3 in. (7.6 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2985,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.658,False,True,2986,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 3 in. (7.6 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2986,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.659,False,False,2987,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 3 in. (7.6 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2987,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.660,False,False,2988,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 3 in. (7.6 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2988,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.661,False,False,2989,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 3 in. (7.6 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2989,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.662,False,False,2990,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 3 in. (7.6 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2990,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.663,False,False,2991,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 3 in. (7.6 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2991,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.664,False,False,2992,American Decorative Arts,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 3 in. (7.6 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/2992,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1970.115.1,False,True,2993,American Decorative Arts,Curtain knob,Curtain Knob,,,,,,,,,,,,,,,ca. 1850,1847,1850,"Brass, gilded alloy",Diam. 3 13/16 in. (9.7 cm),"Purchase, Mrs. Russell Sage Gift, 1970",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/2993,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1970.115.2,False,True,2994,American Decorative Arts,Curtain knob,Curtain Knob,,,,,,,,,,,,,,,ca. 1850,1847,1850,"Brass, gilded alloy",Diam. 3 13/16 in. (9.7 cm),"Purchase, Mrs. Russell Sage Gift, 1970",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/2994,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1970.115.3,False,True,2995,American Decorative Arts,Curtain knob,Curtain Knob,,,,,,,,,,,,,,,ca. 1850,1847,1850,"Brass, gilded alloy",Diam. 3 13/16 in. (9.7 cm),"Purchase, Mrs. Russell Sage Gift, 1970",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/2995,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1970.115.4,False,True,2996,American Decorative Arts,Curtain knob,Curtain Knob,,,,,,,,,,,,,,,ca. 1850,1847,1850,"Brass, gilded alloy",Diam. 3 13/16 in. (9.7 cm),"Purchase, Mrs. Russell Sage Gift, 1970",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/2996,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1970.115.5,False,True,2997,American Decorative Arts,Curtain knob,Curtain Knob,,,,,,,,,,,,,,,ca. 1850,1847,1850,"Brass, gilded alloy",Diam. 3 13/16 in. (9.7 cm),"Purchase, Mrs. Russell Sage Gift, 1970",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/2997,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1970.115.6,False,True,2998,American Decorative Arts,Curtain knob,Curtain Knob,,,,,,,,,,,,,,,ca. 1850,1847,1850,"Brass, gilded alloy",Diam. 3 13/16 in. (9.7 cm),"Purchase, Mrs. Russell Sage Gift, 1970",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/2998,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1970.115.7,False,False,2999,American Decorative Arts,Curtain knob,Curtain Knob,,,,,,,,,,,,,,,ca. 1850,1847,1850,"Brass, gilded alloy",Diam. 3 13/16 in. (9.7 cm),"Purchase, Mrs. Russell Sage Gift, 1970",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/2999,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
